global_position,window_id,dataset_day,day_position,attack_category,is_attack,split,model,segment_id,is_buffer,is_exception,allocation_reason,notes
2106,20170707_1614,Friday,136,BENIGN,0,train,lstm,Friday_GAP_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2107,20170707_1615,Friday,137,Bot,1,train,lstm,Friday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2108,20170707_1616,Friday,138,Bot,1,train,lstm,Friday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2109,20170707_1617,Friday,139,Bot,1,train,lstm,Friday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2110,20170707_1618,Friday,140,Bot,1,train,lstm,Friday_SEG_003,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2111,20170707_1619,Friday,141,BENIGN,0,train,lstm,Friday_GAP_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2112,20170707_1620,Friday,142,Bot,1,train,lstm,Friday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2113,20170707_1621,Friday,143,Bot,1,train,lstm,Friday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2114,20170707_1622,Friday,144,Bot,1,train,lstm,Friday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2115,20170707_1623,Friday,145,Bot,1,train,lstm,Friday_SEG_004,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2116,20170707_1624,Friday,146,BENIGN,0,train,lstm,Friday_GAP_005,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2117,20170707_1625,Friday,147,Bot,1,train,lstm,Friday_SEG_005,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2118,20170707_1626,Friday,148,Bot,1,train,lstm,Friday_SEG_005,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2119,20170707_1627,Friday,149,Bot,1,train,lstm,Friday_SEG_005,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2120,20170707_1628,Friday,150,Bot,1,train,lstm,Friday_SEG_005,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2121,20170707_1629,Friday,151,BENIGN,0,train,lstm,Friday_GAP_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2122,20170707_1630,Friday,152,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2123,20170707_1631,Friday,153,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2124,20170707_1632,Friday,154,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2125,20170707_1633,Friday,155,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2126,20170707_1634,Friday,156,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2127,20170707_1635,Friday,157,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2128,20170707_1636,Friday,158,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2129,20170707_1637,Friday,159,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2130,20170707_1638,Friday,160,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2131,20170707_1639,Friday,161,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2132,20170707_1640,Friday,162,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2133,20170707_1641,Friday,163,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2134,20170707_1642,Friday,164,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2135,20170707_1643,Friday,165,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2136,20170707_1644,Friday,166,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2137,20170707_1645,Friday,167,Bot,1,train,lstm,Friday_SEG_006,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2138,20170707_1646,Friday,168,BENIGN,0,train,lstm,Friday_GAP_007,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2139,20170707_1647,Friday,169,Bot,1,train,lstm,Friday_SEG_007,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2140,20170707_1648,Friday,170,Bot,1,train,lstm,Friday_SEG_007,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2141,20170707_1649,Friday,171,Bot,1,train,lstm,Friday_SEG_007,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2142,20170707_1650,Friday,172,Bot,1,train,lstm,Friday_SEG_007,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2143,20170707_1651,Friday,173,BENIGN,0,train,lstm,Friday_GAP_008,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2144,20170707_1652,Friday,174,Bot,1,train,lstm,Friday_SEG_008,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2145,20170707_1653,Friday,175,Bot,1,train,lstm,Friday_SEG_008,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2146,20170707_1654,Friday,176,Bot,1,train,lstm,Friday_SEG_008,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2147,20170707_1655,Friday,177,Bot,1,train,lstm,Friday_SEG_008,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2148,20170707_1656,Friday,178,BENIGN,0,train,lstm,Friday_GAP_009,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2149,20170707_1657,Friday,179,Bot,1,train,lstm,Friday_SEG_009,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2150,20170707_1658,Friday,180,Bot,1,train,lstm,Friday_SEG_009,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2151,20170707_1659,Friday,181,Bot,1,train,lstm,Friday_SEG_009,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2152,20170707_1700,Friday,182,Bot,1,train,lstm,Friday_SEG_009,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2153,20170707_1701,Friday,183,BENIGN,0,train,lstm,Friday_GAP_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2154,20170707_1702,Friday,184,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2155,20170707_1703,Friday,185,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2156,20170707_1704,Friday,186,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2157,20170707_1705,Friday,187,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2158,20170707_1706,Friday,188,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2159,20170707_1707,Friday,189,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2160,20170707_1708,Friday,190,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2161,20170707_1709,Friday,191,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2162,20170707_1710,Friday,192,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2163,20170707_1711,Friday,193,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2164,20170707_1712,Friday,194,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2165,20170707_1713,Friday,195,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2166,20170707_1714,Friday,196,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2167,20170707_1715,Friday,197,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2168,20170707_1716,Friday,198,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2169,20170707_1717,Friday,199,Bot,1,train,lstm,Friday_SEG_010,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2170,20170707_1718,Friday,200,BENIGN,0,train,lstm,Friday_GAP_011,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2171,20170707_1719,Friday,201,Bot,1,train,lstm,Friday_SEG_011,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2172,20170707_1720,Friday,202,Bot,1,train,lstm,Friday_SEG_011,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2173,20170707_1721,Friday,203,Bot,1,train,lstm,Friday_SEG_011,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2174,20170707_1722,Friday,204,Bot,1,train,lstm,Friday_SEG_011,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2175,20170707_1723,Friday,205,BENIGN,0,train,lstm,Friday_GAP_012,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2176,20170707_1724,Friday,206,Bot,1,train,lstm,Friday_SEG_012,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2177,20170707_1725,Friday,207,Bot,1,train,lstm,Friday_SEG_012,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2178,20170707_1726,Friday,208,Bot,1,train,lstm,Friday_SEG_012,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2179,20170707_1727,Friday,209,Bot,1,train,lstm,Friday_SEG_012,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2180,20170707_1728,Friday,210,BENIGN,0,train,lstm,Friday_GAP_013,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2181,20170707_1729,Friday,211,Bot,1,train,lstm,Friday_SEG_013,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2182,20170707_1730,Friday,212,Bot,1,train,lstm,Friday_SEG_013,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2183,20170707_1731,Friday,213,Bot,1,train,lstm,Friday_SEG_013,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2184,20170707_1732,Friday,214,Bot,1,train,lstm,Friday_SEG_013,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2185,20170707_1733,Friday,215,BENIGN,0,train,lstm,Friday_GAP_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2186,20170707_1734,Friday,216,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2187,20170707_1735,Friday,217,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2188,20170707_1736,Friday,218,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2189,20170707_1737,Friday,219,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2190,20170707_1738,Friday,220,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2191,20170707_1739,Friday,221,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2192,20170707_1740,Friday,222,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2193,20170707_1741,Friday,223,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2194,20170707_1742,Friday,224,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2195,20170707_1743,Friday,225,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2196,20170707_1744,Friday,226,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
2197,20170707_1745,Friday,227,Bot,1,train,lstm,Friday_SEG_014,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
